Brand,Model,Interface,Form Factor,Capacities,Controller,Configuration,DRAM,HMB,NAND Brand,NAND Type,Layers,"R (Up to, in MB/s)","W (Up to, in MB/s)",Categories,Notes (*)
Inland,QN322,x4 PCIe 3.0/NVMe,M.2,2000GB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,Intel,QLC,96,2300,1800,Entry-Level NVMe,
Inland,QN322,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,Intel,QLC,96,2300,1800,Entry-Level NVMe,
Inland,QN446,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E21T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,Micron,QLC,176,5000,3200,Entry-Level NVMe,2230
Intel,545s,SATA/AHCI,"2.5"" & M.2 (256GB)",256GB,SMI SM2259,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Intel,TLC,64,550,500,High-End SATA,
Intel,545s,SATA/AHCI,"2.5"" & M.2 (256GB)",512GB,SMI SM2259,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Intel,TLC,64,550,500,High-End SATA,
Intel,545s,SATA/AHCI,"2.5"" & M.2 (256GB)",1TB,SMI SM2259,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Intel,TLC,64,550,500,High-End SATA,
Intel,660p,x4 PCIe 3.0/NVMe,M.2,512GB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Intel,QLC,64,1800,1800,Entry-Level NVMe,Best at 1TB+; 256MB of DRAM
Intel,660p,x4 PCIe 3.0/NVMe,M.2,1TB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Intel,QLC,64,1800,1800,Entry-Level NVMe,Best at 1TB+; 256MB of DRAM
Intel,660p,x4 PCIe 3.0/NVMe,M.2,2TB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Intel,QLC,64,1800,1800,Entry-Level NVMe,Best at 1TB+; 256MB of DRAM
Intel,665p,x4 PCIe 3.0/NVMe,M.2,1TB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Intel,QLC,96,2000,2000,Entry-Level NVMe,Best at 1TB+; 256MB of DRAM
Intel,665p,x4 PCIe 3.0/NVMe,M.2,2TB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Intel,QLC,96,2000,2000,Entry-Level NVMe,Best at 1TB+; 256MB of DRAM
Intel,670p,x4 PCIe 3.0/NVMe,M.2,512GB,SMI SM2265,"Dual-core R5, 4-ch, 4-CE/ch",Yes,No,Intel,QLC,144,3500,2700,Entry-Level NVMe,Best at 1TB+; 256MB of DRAM
Intel,670p,x4 PCIe 3.0/NVMe,M.2,1TB,SMI SM2265,"Dual-core R5, 4-ch, 4-CE/ch",Yes,No,Intel,QLC,144,3500,2700,Entry-Level NVMe,Best at 1TB+; 256MB of DRAM
Intel,670p,x4 PCIe 3.0/NVMe,M.2,2TB,SMI SM2265,"Dual-core R5, 4-ch, 4-CE/ch",Yes,No,Intel,QLC,144,3500,2700,Entry-Level NVMe,Best at 1TB+; 256MB of DRAM
Intel,760p,x4 PCIe 3.0/NVMe,M.2,128GB,SMI SM2262,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Intel,TLC,64,3230,1625,Mid-Range NVMe,Single-sided up to 1TB
Intel,760p,x4 PCIe 3.0/NVMe,M.2,256GB,SMI SM2262,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Intel,TLC,64,3230,1625,Mid-Range NVMe,Single-sided up to 1TB
Intel,760p,x4 PCIe 3.0/NVMe,M.2,512GB,SMI SM2262,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Intel,TLC,64,3230,1625,Mid-Range NVMe,Single-sided up to 1TB
Intel,760p,x4 PCIe 3.0/NVMe,M.2,1TB,SMI SM2262,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Intel,TLC,64,3230,1625,Mid-Range NVMe,Single-sided up to 1TB
Intel,760p,x4 PCIe 3.0/NVMe,M.2,2TB,SMI SM2262,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Intel,TLC,64,3230,1625,Mid-Range NVMe,Single-sided up to 1TB
KingDian,S280,SATA/AHCI,"2.5""",120GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Intel,TLC,32/64,560,420,Mid-Range SATA,Change: Samsung 64L
KingDian,S280,SATA/AHCI,"2.5""",240GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Intel,TLC,32/64,560,420,Mid-Range SATA,Change: Samsung 64L
KingDian,S280,SATA/AHCI,"2.5""",480GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Intel,TLC,32/64,560,420,Mid-Range SATA,Change: Samsung 64L
KingDian,S280,SATA/AHCI,"2.5""",960GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Intel,TLC,32/64,560,420,Mid-Range SATA,Change: Samsung 64L
KingDian,S280,SATA/AHCI,"2.5""",1TB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Intel,TLC,32/64,560,420,Mid-Range SATA,Change: Samsung 64L
KingDian,S400,SATA/AHCI,"2.5""",120GB,SMI SM2258XT,"Single-core, 4-ch, 4-CE/ch",No,N/A,Intel,TLC,32,530,450,Entry-Level SATA,
KingDian,S400,SATA/AHCI,"2.5""",240GB,SMI SM2258XT,"Single-core, 4-ch, 4-CE/ch",No,N/A,Intel,TLC,32,530,450,Entry-Level SATA,
KingDian,S400,SATA/AHCI,"2.5""",480GB,SMI SM2258XT,"Single-core, 4-ch, 4-CE/ch",No,N/A,Intel,TLC,32,530,450,Entry-Level SATA,
KingMax,PQ4480,x4 PCIe 4.0/NVMe,M.2,250GB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,,TLC,,3600,3000,Entry-Level NVMe,
KingMax,PQ4480,x4 PCIe 4.0/NVMe,M.2,500GB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,,TLC,,3600,3000,Entry-Level NVMe,
KingMax,PQ4480,x4 PCIe 4.0/NVMe,M.2,1000GB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,,TLC,,3600,3000,Entry-Level NVMe,
KingMax,PQ4480,x4 PCIe 4.0/NVMe,M.2,1TB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,,TLC,,3600,3000,Entry-Level NVMe,
KingMax,PX3480,x4 PCIe 3.0/NVMe,M.2,256GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3400,Mid-Range NVMe,
KingMax,PX3480,x4 PCIe 3.0/NVMe,M.2,512GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3400,Mid-Range NVMe,
KingMax,PX3480,x4 PCIe 3.0/NVMe,M.2,1TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3400,Mid-Range NVMe,
KingMax,PX4480,x4 PCIe 4.0/NVMe,M.2,500GB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5000,4400,Mid-Range NVMe,
KingMax,PX4480,x4 PCIe 4.0/NVMe,M.2,1000GB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5000,4400,Mid-Range NVMe,
KingMax,PX4480,x4 PCIe 4.0/NVMe,M.2,2000GB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5000,4400,Mid-Range NVMe,
KingMax,PX4480,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5000,4400,Mid-Range NVMe,
KingMax,SMV,SATA/AHCI,"2.5""",120GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,500,500,Entry-Level SATA,
KingMax,SMV,SATA/AHCI,"2.5""",240GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,500,500,Entry-Level SATA,
KingMax,SMV,SATA/AHCI,"2.5""",480GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,500,500,Entry-Level SATA,
KingMax,SMV,SATA/AHCI,"2.5""",960GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,500,500,Entry-Level SATA,
Kingston,A1000,x2 PCIe 3.0/NVMe,M.2,240GB,Phison E8,"Dual-core, 4-ch, 8-CE/ch",Yes,No,Kioxia,TLC,64,1500,1000,Entry-Level NVMe,
Kingston,A1000,x2 PCIe 3.0/NVMe,M.2,480GB,Phison E8,"Dual-core, 4-ch, 8-CE/ch",Yes,No,Kioxia,TLC,64,1500,1000,Entry-Level NVMe,
Kingston,A1000,x2 PCIe 3.0/NVMe,M.2,960GB,Phison E8,"Dual-core, 4-ch, 8-CE/ch",Yes,No,Kioxia,TLC,64,1500,1000,Entry-Level NVMe,
Kingston,A400,SATA/AHCI,"2.5""",120GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,32+,500,450,Entry-Level SATA,QLC/SMI at higher cap.
Kingston,A400,SATA/AHCI,"2.5""",240GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,32+,500,450,Entry-Level SATA,QLC/SMI at higher cap.
Kingston,A400,SATA/AHCI,"2.5""",480GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,32+,500,450,Entry-Level SATA,QLC/SMI at higher cap.
Kingston,A400,SATA/AHCI,"2.5""",960GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,32+,500,450,Entry-Level SATA,QLC/SMI at higher cap.
Kingston,A2000,x4 PCIe 3.0/NVMe,M.2,250GB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Micron,TLC,64/96,2200,2000,Entry-Level NVMe,
Kingston,A2000,x4 PCIe 3.0/NVMe,M.2,500GB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Micron,TLC,64/96,2200,2000,Entry-Level NVMe,
Kingston,A2000,x4 PCIe 3.0/NVMe,M.2,1000GB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Micron,TLC,64/96,2200,2000,Entry-Level NVMe,
Kingston,A2000,x4 PCIe 3.0/NVMe,M.2,1TB,SMI SM2263,"Dual-core, 4-ch, 4-CE/ch",Yes,No,Micron,TLC,64/96,2200,2000,Entry-Level NVMe,
Kingston,Fury Renegade,x4 PCIe 4.0/NVMe,M.2,500GB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7300,7000,High-End NVMe,
Kingston,Fury Renegade,x4 PCIe 4.0/NVMe,M.2,1000GB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7300,7000,High-End NVMe,
Kingston,Fury Renegade,x4 PCIe 4.0/NVMe,M.2,2000GB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7300,7000,High-End NVMe,
Kingston,Fury Renegade,x4 PCIe 4.0/NVMe,M.2,4000GB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7300,7000,High-End NVMe,
Kingston,Fury Renegade,x4 PCIe 4.0/NVMe,M.2,4TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7300,7000,High-End NVMe,
Kingston,Ghost Tree,x4 PCIe 4.0/NVMe,M.2,1TB,,,,,,,,7000,7000,,
Kingston,Ghost Tree,x4 PCIe 4.0/NVMe,M.2,2TB,,,,,,,,7000,7000,,
Kingston,Ghost Tree,x4 PCIe 4.0/NVMe,M.2,4TB,,,,,,,,7000,7000,,
Kingston,Grandview ES,x4 PCIe 4.0/NVMe,M.2,500GB,Marvell Whistler Plus,4-ch,,,,,,,,,
Kingston,Grandview ES,x4 PCIe 4.0/NVMe,M.2,1000GB,Marvell Whistler Plus,4-ch,,,,,,,,,
Kingston,Grandview ES,x4 PCIe 4.0/NVMe,M.2,2000GB,Marvell Whistler Plus,4-ch,,,,,,,,,
Kingston,Grandview ES,x4 PCIe 4.0/NVMe,M.2,2TB,Marvell Whistler Plus,4-ch,,,,,,,,,
Kingston,HyperX RGB,SATA/AHCI,"2.5""",120GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Garbage,Overheats due to LEDs
Kingston,HyperX RGB,SATA/AHCI,"2.5""",240GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Garbage,Overheats due to LEDs
Kingston,HyperX RGB,SATA/AHCI,"2.5""",480GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Garbage,Overheats due to LEDs
Kingston,HyperX RGB,SATA/AHCI,"2.5""",960GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Garbage,Overheats due to LEDs
Kingston,KC600,SATA/AHCI,"2.5""",256GB,SMI SM2259,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,96,550,520,High-End SATA,
Kingston,KC600,SATA/AHCI,"2.5""",512GB,SMI SM2259,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,96,550,520,High-End SATA,
Kingston,KC600,SATA/AHCI,"2.5""",1TB,SMI SM2259,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,96,550,520,High-End SATA,
Kingston,KC600,SATA/AHCI,"2.5""",2TB,SMI SM2259,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,96,550,520,High-End SATA,
Kingston,KC2000,x4 PCIe 3.0/NVMe,M.2,256GB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3200,2200,Mid-Range NVMe,
Kingston,KC2000,x4 PCIe 3.0/NVMe,M.2,512GB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3200,2200,Mid-Range NVMe,
Kingston,KC2000,x4 PCIe 3.0/NVMe,M.2,1TB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3200,2200,Mid-Range NVMe,
Kingston,KC2000,x4 PCIe 3.0/NVMe,M.2,2TB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3200,2200,Mid-Range NVMe,
Kingston,KC2500,x4 PCIe 3.0/NVMe,M.2,250GB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3500,2900,Mid-Range NVMe,
Kingston,KC2500,x4 PCIe 3.0/NVMe,M.2,500GB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3500,2900,Mid-Range NVMe,
Kingston,KC2500,x4 PCIe 3.0/NVMe,M.2,1000GB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3500,2900,Mid-Range NVMe,
Kingston,KC2500,x4 PCIe 3.0/NVMe,M.2,2000GB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3500,2900,Mid-Range NVMe,
Kingston,KC2500,x4 PCIe 3.0/NVMe,M.2,2TB,SMI SM2262EN,"Dual-core, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,3500,2900,Mid-Range NVMe,
Kingston,KC3000,x4 PCIe 4.0/NVMe,M.2,512GB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7000,7000,High-End NVMe,
Kingston,KC3000,x4 PCIe 4.0/NVMe,M.2,1TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7000,7000,High-End NVMe,
Kingston,KC3000,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7000,7000,High-End NVMe,
Kingston,KC3000,x4 PCIe 4.0/NVMe,M.2,4TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7000,7000,High-End NVMe,
Kingston,NV1,x4 PCIe 3.0/NVMe,M.2,500GB,SMI SM2263XT,"Dual-core, 4-ch, 4-CE/ch",No,Yes,,TLC/QLC,,2100,1700,Entry-Level NVMe,Optionally E13T; QLC at 1-2TB
Kingston,NV1,x4 PCIe 3.0/NVMe,M.2,1000GB,SMI SM2263XT,"Dual-core, 4-ch, 4-CE/ch",No,Yes,,TLC/QLC,,2100,1700,Entry-Level NVMe,Optionally E13T; QLC at 1-2TB
Kingston,NV1,x4 PCIe 3.0/NVMe,M.2,2000GB,SMI SM2263XT,"Dual-core, 4-ch, 4-CE/ch",No,Yes,,TLC/QLC,,2100,1700,Entry-Level NVMe,Optionally E13T; QLC at 1-2TB
Kingston,NV1,x4 PCIe 3.0/NVMe,M.2,2TB,SMI SM2263XT,"Dual-core, 4-ch, 4-CE/ch",No,Yes,,TLC/QLC,,2100,1700,Entry-Level NVMe,Optionally E13T; QLC at 1-2TB
Kingston,NV2,x4 PCIe 4.0/NVMe,M.2,250GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Kioxia,TLC,112,3500,2800,Entry-Level NVMe,"SMI SM2267XT (conf), QLC, E19T"
Kingston,NV2,x4 PCIe 4.0/NVMe,M.2,500GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Kioxia,TLC,112,3500,2800,Entry-Level NVMe,"SMI SM2267XT (conf), QLC, E19T"
Kingston,NV2,x4 PCIe 4.0/NVMe,M.2,1000GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Kioxia,TLC,112,3500,2800,Entry-Level NVMe,"SMI SM2267XT (conf), QLC, E19T"
Kingston,NV2,x4 PCIe 4.0/NVMe,M.2,2000GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Kioxia,TLC,112,3500,2800,Entry-Level NVMe,"SMI SM2267XT (conf), QLC, E19T"
Kingston,NV2,x4 PCIe 4.0/NVMe,M.2,4000GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Kioxia,TLC,112,3500,2800,Entry-Level NVMe,"SMI SM2267XT (conf), QLC, E19T"
Kingston,NV2,x4 PCIe 4.0/NVMe,M.2,4TB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Kioxia,TLC,112,3500,2800,Entry-Level NVMe,"SMI SM2267XT (conf), QLC, E19T"
Kingston,NV3,x4 PCIe 4.0/NVMe,M.2,500GB,SMI SM2268XT,,No,Yes,Kioxia,QLC,162,6000,5000,Entry-Level NVMe,Likely cont/flash variations
Kingston,NV3,x4 PCIe 4.0/NVMe,M.2,1000GB,SMI SM2268XT,,No,Yes,Kioxia,QLC,162,6000,5000,Entry-Level NVMe,Likely cont/flash variations
Kingston,NV3,x4 PCIe 4.0/NVMe,M.2,2000GB,SMI SM2268XT,,No,Yes,Kioxia,QLC,162,6000,5000,Entry-Level NVMe,Likely cont/flash variations
Kingston,NV3,x4 PCIe 4.0/NVMe,M.2,4000GB,SMI SM2268XT,,No,Yes,Kioxia,QLC,162,6000,5000,Entry-Level NVMe,Likely cont/flash variations
Kingston,NV3,x4 PCIe 4.0/NVMe,M.2,4TB,SMI SM2268XT,,No,Yes,Kioxia,QLC,162,6000,5000,Entry-Level NVMe,Likely cont/flash variations
Kingston,Q500,SATA/AHCI,"2.5""",120GB,Phison S11T/S13T,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,500,450,Entry-Level SATA,
Kingston,Q500,SATA/AHCI,"2.5""",240GB,Phison S11T/S13T,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,500,450,Entry-Level SATA,
Kingston,Q500,SATA/AHCI,"2.5""",480GB,Phison S11T/S13T,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,500,450,Entry-Level SATA,
Kingston,Q500,SATA/AHCI,"2.5""",960GB,Phison S11T/S13T,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,500,450,Entry-Level SATA,
Kingston,Renegade G5,x4 PCIe 5.0/NVMe,M.2,1TB,SMI SM2508,,Yes,N/A,Micron,TLC,232,14800,1400,High-end NVMe,
Kingston,Renegade G5,x4 PCIe 5.0/NVMe,M.2,2TB,SMI SM2508,,Yes,N/A,Micron,TLC,232,14800,1400,High-end NVMe,
Kingston,Renegade G5,x4 PCIe 5.0/NVMe,M.2,4TB,SMI SM2508,,Yes,N/A,Micron,TLC,232,14800,1400,High-end NVMe,
Kingston,Seccos ES,x4 PCIe 3.0/NVMe,M.2,250GB,,,,,,,,3500,3000,,
Kingston,Seccos ES,x4 PCIe 3.0/NVMe,M.2,500GB,,,,,,,,3500,3000,,
Kingston,Seccos ES,x4 PCIe 3.0/NVMe,M.2,1000GB,,,,,,,,3500,3000,,
Kingston,Seccos ES,x4 PCIe 3.0/NVMe,M.2,2000GB,,,,,,,,3500,3000,,
Kingston,Seccos ES,x4 PCIe 3.0/NVMe,M.2,2TB,,,,,,,,3500,3000,,
Kingston,UV500,SATA/AHCI,"2.5"" & M.2 (960GB)",120GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Mid-Range SATA,
Kingston,UV500,SATA/AHCI,"2.5"" & M.2 (960GB)",240GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Mid-Range SATA,
Kingston,UV500,SATA/AHCI,"2.5"" & M.2 (960GB)",480GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Mid-Range SATA,
Kingston,UV500,SATA/AHCI,"2.5"" & M.2 (960GB)",960GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Mid-Range SATA,
Kingston,UV500,SATA/AHCI,"2.5"" & M.2 (960GB)",1920GB,Marvell 88SS1074,"Dual-core, 4-ch, 8-CE/ch",Yes,N/A,Micron,TLC,64,520,500,Mid-Range SATA,
Kingston,XS1000,USB 3.2 Gen 2x2,USB-C,1TB,,,,,,,,1000,1000,Entry-Level NVMe,Portable
Kingston,XS1000,USB 3.2 Gen 2x2,USB-C,2TB,,,,,,,,1000,1000,Entry-Level NVMe,Portable
Kingston,XS2000,USB 3.2 Gen 2x2,USB-C,500GB,SMI SM2320,Hybrid,No,N/A,Micron,TLC,96,2000,2000,Entry-Level NVMe,Portable
Kingston,XS2000,USB 3.2 Gen 2x2,USB-C,1000GB,SMI SM2320,Hybrid,No,N/A,Micron,TLC,96,2000,2000,Entry-Level NVMe,Portable
Kingston,XS2000,USB 3.2 Gen 2x2,USB-C,2000GB,SMI SM2320,Hybrid,No,N/A,Micron,TLC,96,2000,2000,Entry-Level NVMe,Portable
Kingston,XS2000,USB 3.2 Gen 2x2,USB-C,2TB,SMI SM2320,Hybrid,No,N/A,Micron,TLC,96,2000,2000,Entry-Level NVMe,Portable
KingSpec,NX,x4 PCIe 3.0/NVMe,M.2,128GB,Maxio MAP1202,"Dual R5, 4x4",No,Yes,,TLC,,3400,3100,Entry-Level NVMe,
KingSpec,NX,x4 PCIe 3.0/NVMe,M.2,256GB,Maxio MAP1202,"Dual R5, 4x4",No,Yes,,TLC,,3400,3100,Entry-Level NVMe,
KingSpec,NX,x4 PCIe 3.0/NVMe,M.2,512GB,Maxio MAP1202,"Dual R5, 4x4",No,Yes,,TLC,,3400,3100,Entry-Level NVMe,
KingSpec,NX,x4 PCIe 3.0/NVMe,M.2,1TB,Maxio MAP1202,"Dual R5, 4x4",No,Yes,,TLC,,3400,3100,Entry-Level NVMe,
KingSpec,P4,SATA/AHCI,"2.5""",120GB,Maxio MAS0902A,"Dual-core, 4-Ch, 8-CE/ch",No,N/A,Intel,QLC,64,560,520,Entry-Level SATA,
KingSpec,P4,SATA/AHCI,"2.5""",240GB,Maxio MAS0902A,"Dual-core, 4-Ch, 8-CE/ch",No,N/A,Intel,QLC,64,560,520,Entry-Level SATA,
KingSpec,P4,SATA/AHCI,"2.5""",480GB,Maxio MAS0902A,"Dual-core, 4-Ch, 8-CE/ch",No,N/A,Intel,QLC,64,560,520,Entry-Level SATA,
Kingspec,XG 7000 Pro,x4 PCIe 4.0/NVMe,M.2,512GB,InnoGrit IG5236,"Quad-core, 4-Ch, 8-CE/ch",Yes,N/A,,TLC,,7500,6500,High-End NVMe,
Kingspec,XG 7000 Pro,x4 PCIe 4.0/NVMe,M.2,1TB,InnoGrit IG5236,"Quad-core, 4-Ch, 8-CE/ch",Yes,N/A,,TLC,,7500,6500,High-End NVMe,
Kingspec,XG 7000 Pro,x4 PCIe 4.0/NVMe,M.2,2TB,InnoGrit IG5236,"Quad-core, 4-Ch, 8-CE/ch",Yes,N/A,,TLC,,7500,6500,High-End NVMe,
Kingspec,XG 7000 Pro,x4 PCIe 4.0/NVMe,M.2,4TB,InnoGrit IG5236,"Quad-core, 4-Ch, 8-CE/ch",Yes,N/A,,TLC,,7500,6500,High-End NVMe,
Kioxia,Excercia,x4 PCIe 3.0/NVMe,M.2,250GB,Phison E12C,"Dual R5 + CoX, 4-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,96,1700,1600,Entry-Level NVMe,"G2 variant: 1TB-2TB, 2100/1700"
Kioxia,Excercia,x4 PCIe 3.0/NVMe,M.2,500GB,Phison E12C,"Dual R5 + CoX, 4-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,96,1700,1600,Entry-Level NVMe,"G2 variant: 1TB-2TB, 2100/1700"
Kioxia,Excercia,x4 PCIe 3.0/NVMe,M.2,1000GB,Phison E12C,"Dual R5 + CoX, 4-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,96,1700,1600,Entry-Level NVMe,"G2 variant: 1TB-2TB, 2100/1700"
Kioxia,Excercia,x4 PCIe 3.0/NVMe,M.2,1TB,Phison E12C,"Dual R5 + CoX, 4-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,96,1700,1600,Entry-Level NVMe,"G2 variant: 1TB-2TB, 2100/1700"
Kioxia,Exceria Plus,x4 PCIe 3.0/NVMe,M.2,500GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,96,3400,3200,Mid-Range NVMe,Plus G2 variant
Kioxia,Exceria Plus,x4 PCIe 3.0/NVMe,M.2,1000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,96,3400,3200,Mid-Range NVMe,Plus G2 variant
Kioxia,Exceria Plus,x4 PCIe 3.0/NVMe,M.2,2000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,96,3400,3200,Mid-Range NVMe,Plus G2 variant
