Producer,CPU Name,Processor Number,Brand Modifier,"Intel® Core™ 
Gen",# of Cores,# of P-cores,# of E-cores,# of Threads,Max Turbo Frequency (GHz),Performance-core Base Frequency (GHz),Efficient-core Base Frequency (GHz),Processor Base Frequency (GHz),Cache (MB),"Processor Base Power (previously Thermal Design Power (TDP)) 
(W)",Max Memory Size (dependent on memory type) GB,Memory Types (MT/s),Max # of PCI Express Lanes,Supported Socket,Processor Graphics,Graphics Max Dynamic Frequency (GHz),Intel® Optane™ Memory Supported,Intel® Turbo Boost Technology 2.0,Intel® Turbo Boost Max Technology 3.0,Intel® vPro™ Platform Eligibility,"Max Resolution for HDMI,
 Max Resolution for DP, 
Max Resolution for (eDP - Integrated Flat Panel)",Price
AMD,AMD A9-9430,A9-9430,,,2,,,,3.5,,,3.2,,,,,,,,,,,,,,
AMD,AMD A9-9820,A9-9820,,,8,,,8,2.4,,,2.3,,,,,,,,,,,,,,
AMD,AMD Athlon 1500+,Athlon 1500+,,,1,,,1,,,,1.3,,,,,,,,,,,,,,
AMD,AMD Athlon 1640B,Athlon 1640B,,,1,,,1,,,,2.7,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 2000+,Athlon 2000+,,,1,,,1,,,,1.7,,,,,,,,,,,,,,
AMD,AMD Athlon 2100+,Athlon 2100+,,,1,,,1,,,,1.7,,,,,,,,,,,,,,
AMD,AMD Athlon 2200+,Athlon 2200+,,,1,,,1,,,,1.8,,,,,,,,,,,,,,
AMD,AMD Athlon 2400+,Athlon 2400+,,,1,,,1,,,,2.0,,,,,,,,,,,,,,
AMD,AMD Athlon 2500+,Athlon 2500+,,,1,,,1,,,,1.8,,,,,,,,,,,,,,
AMD,AMD Athlon 2600+,Athlon 2600+,,,1,,,1,,,,2.1,,,,,,,,,,,,,,
AMD,AMD Athlon 2650e,Athlon 2650e,,,1,,,1,,,,1.6,,15,,,,AM2,,,,,,,,
AMD,AMD Athlon 2800+,Athlon 2800+,,,1,,,1,,,,2.1,,89,,,,754,,,,,,,,
AMD,AMD Athlon 2850e,Athlon 2850e,,,1,,,1,,,,1.8,,22,,,,AM2,,,,,,,,
AMD,AMD Athlon 3000G,Athlon 3000G,,,2,,,4,,,,3.5,,35,,,,AM4,,,,,,,,
AMD,AMD Athlon 300GE,Athlon 300GE,,,2,,,4,,,,3.4,,35,,,,AM4,,,,,,,,
AMD,AMD Athlon 300U,Athlon 300U,,,2,,,4,3.3,,,2.4,,15,,,,FP5,,,,,,,,
AMD,AMD Athlon 3100+,Athlon 3100+,,,1,,,1,,,,2.2,,,,,,,,,,,,,,
AMD,AMD Athlon 3200+,Athlon 3200+,,,1,,,1,,,,2.0,,62,,,,AM2,,,,,,,,
AMD,AMD Athlon 320GE,Athlon 320GE,,,2,,,4,,,,3.5,,35,,,,AM4,,,,,,,,
AMD,AMD Athlon 4,Athlon 4,,,1,,,1,,,,,,-1,,,,,,,,,,,,
AMD,AMD Athlon 5000,Athlon 5000,,,2,,,2,,,,2.2,,65,,,,AM2.AM2+,,,,,,,,
AMD,AMD Athlon 5150,Athlon 5150,,,4,,,4,,,,1.6,,25,,,,AM1.FS1b,,,,,,,,
AMD,AMD Athlon 5200,Athlon 5200,,,2,,,2,,,,2.7,,75,,,,AM2,,,,,,,,
AMD,AMD Athlon 5350,Athlon 5350,,,4,,,4,,,,2.1,,25,,,,AM1.FS1B,,,,,,,,
AMD,AMD Athlon 64 2000+,Athlon 64 2000+,,,1,,,1,,,,1.0,,8,,,,,,,,,,,,
AMD,AMD Athlon 64 2200+,Athlon 64 2200+,,,1,,,1,,,,1.8,,,,,,,,,,,,,,
AMD,AMD Athlon 64 2600+,Athlon 64 2600+,,,1,,,1,,,,1.6,,15,,,,,,,,,,,,
AMD,AMD Athlon 64 2800+,Athlon 64 2800+,,,1,,,1,,,,1.8,,89,,,,754,,,,,,,,
AMD,AMD Athlon 64 3000+,Athlon 64 3000+,,,1,,,1,,,,2.0,,89,,,,Socket 754,,,,,,,,
AMD,AMD Athlon 64 3100+,Athlon 64 3100+,,,1,,,1,,,,1.8,,89,,,,754,,,,,,,,
AMD,AMD Athlon 64 3200+,Athlon 64 3200+,,,1,,,1,,,,2.2,,62,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 3300+,Athlon 64 3300+,,,1,,,1,,,,2.4,,,,,,,,,,,,,,
AMD,AMD Athlon 64 3400+,Athlon 64 3400+,,,1,,,1,,,,2.4,,89,,,,754,,,,,,,,
AMD,AMD Athlon 64 3500+,Athlon 64 3500+,,,1,,,1,,,,2.2,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 3600+,Athlon 64 3600+,,,1,,,1,,,,2.4,,-1,,,,Socket 754,,,,,,,,
AMD,AMD Athlon 64 3700+,Athlon 64 3700+,,,1,,,1,,,,2.2,,89,,,,939,,,,,,,,
AMD,AMD Athlon 64 3800+,Athlon 64 3800+,,,1,,,1,,,,2.4,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 4000+,Athlon 64 4000+,,,1,,,1,,,,2.6,,62,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 FX-25,Athlon 64 FX-25,,,1,,,1,,,,2.7,,95,,,,AM2+,,,,,,,,
AMD,AMD Athlon 64 FX-34,Athlon 64 FX-34,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon 64 FX-51,Athlon 64 FX-51,,,1,,,1,,,,2.2,,89,,,,940,,,,,,,,
AMD,AMD Athlon 64 FX-53,Athlon 64 FX-53,,,1,,,1,,,,2.4,,89,,,,940,,,,,,,,
AMD,AMD Athlon 64 FX-55,Athlon 64 FX-55,,,1,,,1,,,,2.6,,104,,,,939,,,,,,,,
AMD,AMD Athlon 64 FX-57,Athlon 64 FX-57,,,1,,,1,,,,2.8,,104,,,,939,,,,,,,,
AMD,AMD Athlon 64 FX-59,Athlon 64 FX-59,,,1,,,1,,,,3.0,,,,,,939,,,,,,,,
AMD,AMD Athlon 64 FX-60,Athlon 64 FX-60,,,2,,,2,,,,2.6,,110,,,,939,,,,,,,,
AMD,AMD Athlon 64 FX-62,Athlon 64 FX-62,,,2,,,2,,,,2.8,,125,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 FX-72,Athlon 64 FX-72,,,2,,,2,,,,2.8,,125,,,,F (1207),,,,,,,,
AMD,AMD Athlon 64 FX-74,Athlon 64 FX-74,,,2,,,2,,,,3.0,,125,,,,F (1207),,,,,,,,
AMD,AMD Athlon 64 X2 4200+,Athlon 64 X2 4200+,,,2,,,2,,,,2.2,,89,,,,939,,,,,,,,
AMD,AMD Athlon 64 X2 3400+,Athlon 64 X2 3400+,,,2,,,2,,,,2.2,,89,,,,754,,,,,,,,
AMD,AMD Athlon 64 X2 3600+,Athlon 64 X2 3600+,,,2,,,2,,,,2.0,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 3800+,Athlon 64 X2 3800+,,,2,,,2,,,,2.0,,89,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 4000+,Athlon 64 X2 4000+,,,2,,,2,,,,2.1,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 4200+,Athlon 64 X2 4200+,,,2,,,2,,,,2.2,,89,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 4400+,Athlon 64 X2 4400+,,,2,,,2,,,,2.3,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 4600+,Athlon 64 X2 4600+,,,2,,,2,,,,2.4,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 4800+,Athlon 64 X2 4800+,,,2,,,2,,,,2.5,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 5000+,Athlon 64 X2 5000+,,,2,,,2,,,,2.6,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 5200+,Athlon 64 X2 5200+,,,2,,,2,,,,2.7,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 5400+,Athlon 64 X2 5400+,,,2,,,2,,,,2.8,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 5600+,Athlon 64 X2 5600+,,,2,,,2,,,,2.8,,89,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 5800+,Athlon 64 X2 5800+,,,2,,,2,,,,3.0,,89,,,,,,,,,,,,
AMD,AMD Athlon 64 X2 6000+,Athlon 64 X2 6000+,,,2,,,2,,,,3.0,,89,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 6400+,Athlon 64 X2 6400+,,,2,,,2,,,,3.2,,125,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 BE-230,Athlon 64 X2 BE-230,,,2,,,2,,,,1.9,,45,,,,,,,,,,,,
AMD,AMD Athlon 64 X2 BE-2300,Athlon 64 X2 BE-2300,,,2,,,2,,,,1.9,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 BE-2350,Athlon 64 X2 BE-2350,,,2,,,2,,,,2.1,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 64 X2 TK-42,Athlon 64 X2 TK-42,,,2,,,2,,,,1.6,,20,,,,S1,,,,,,,,
AMD,AMD Athlon 64 X2 TK-53,Athlon 64 X2 TK-53,,,2,,,2,,,,1.7,,31,,,,,,,,,,,,
AMD,AMD Athlon 64 X2 TK-55,Athlon 64 X2 TK-55,,,2,,,2,,,,1.8,,35,,,,,,,,,,,,
AMD,AMD Athlon 64 X2 TK-57,Athlon 64 X2 TK-57,,,2,,,2,,,,1.9,,31,,,,,,,,,,,,
AMD,AMD Athlon 64 X2 QL-60,Athlon 64 X2 QL-60,,,2,,,2,,,,1.9,,35,,,,S1,,,,,,,,
AMD,AMD Athlon 64 X2 QL-62,Athlon 64 X2 QL-62,,,2,,,2,,,,2.0,,35,,,,S1,,,,,,,,
AMD,AMD Athlon 64 X2 QL-64,Athlon 64 X2 QL-64,,,2,,,2,,,,2.1,,35,,,,S1,,,,,,,,
AMD,AMD Athlon 64 X2 QL-65,Athlon 64 X2 QL-65,,,2,,,2,,,,2.1,,35,,,,S1,,,,,,,,
AMD,AMD Athlon 64 X2 QL-66,Athlon 64 X2 QL-66,,,2,,,2,,,,2.2,,35,,,,S1,,,,,,,,
AMD,AMD Athlon 64 X2 QL-67,Athlon 64 X2 QL-67,,,2,,,2,,,,2.2,,35,,,,S1,,,,,,,,
AMD,AMD Athlon 7450,Athlon 7450,,,2,,,2,,,,2.4,,95,,,,AM2+,,,,,,,,
AMD,AMD Athlon 7550,Athlon 7550,,,2,,,2,,,,2.5,,95,,,,AM2+,,,,,,,,
AMD,AMD Athlon 7750,Athlon 7750,,,2,,,2,,,,2.7,,95,,,,AM2+,,,,,,,,
AMD,AMD Athlon 7850,Athlon 7850,,,2,,,2,,,,2.8,,95,,,,AM2+,,,,,,,,
AMD,AMD Athlon 7850 2.8G,Athlon 7850 2.8G,,,1,,,1,,,,2.8,,95,,,,AM2+,,,,,,,,
AMD,AMD Athlon 4050e,Athlon 4050e,,,2,,,2,,,,2.1,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 4450B,Athlon 4450B,,,2,,,2,,,,2.3,,45,,,,AM2+,,,,,,,,
AMD,AMD Athlon 4450e,Athlon 4450e,,,2,,,2,,,,2.3,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 4850B,Athlon 4850B,,,2,,,2,,,,2.5,,45,,,,AM2+,,,,,,,,
AMD,AMD Athlon 4850e,Athlon 4850e,,,2,,,2,,,,2.5,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 5000B,Athlon 5000B,,,2,,,2,,,,2.6,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 5050e,Athlon 5050e,,,2,,,2,,,,2.6,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon 5200B,Athlon 5200B,,,2,,,2,,,,2.7,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 5400B,Athlon 5400B,,,2,,,2,,,,2.8,,65,,,,AM2,,,,,,,,
AMD,AMD Athlon 5600B,Athlon 5600B,,,2,,,2,,,,2.9,,65,,,,AM2+,,,,,,,,
AMD,AMD Athlon Gold 3150C,Athlon Gold 3150C,,,2,,,4,3.3,,,2.4,,15,,,,FP5,,,,,,,,
AMD,AMD Athlon Gold 3150G,Athlon Gold 3150G,,,4,,,4,3.9,,,3.5,,65,,,,AM4,,,,,,,,
AMD,AMD Athlon Gold 3150U,Athlon Gold 3150U,,,2,,,4,3.3,,,2.4,,15,,,,FP5,,,,,,,,
AMD,AMD Athlon Gold 7220U,Athlon Gold 7220U,,,2,,,4,3.7,,,2.4,,15,,,,FP6,,,,,,,,
AMD,AMD Athlon Gold PRO 3150G,Athlon Gold PRO 3150G,,,4,,,4,3.9,,,3.5,,65,,,,AM4,,,,,,,,
AMD,AMD Athlon Gold PRO 3150GE,Athlon Gold PRO 3150GE,,,4,,,4,3.8,,,3.3,,35,,,,AM4,,,,,,,,
AMD,AMD Athlon Gold PRO 4150GE,Athlon Gold PRO 4150GE,,,4,,,4,3.8,,,3.3,,35,,,,FP6,,,,,,,,
AMD,AMD Athlon II 170u,Athlon II 170u,,,1,,,1,,,,2.0,,20,,,,AM2+.AM3,,,,,,,,
AMD,AMD Athlon II M300,Athlon II M300,,,2,,,2,,,,2.0,,35,,,,,,,,,,,,
AMD,AMD Athlon II M320,Athlon II M320,,,2,,,2,,,,2.1,,35,,,,,,,,,,,,
AMD,AMD Athlon II M340,Athlon II M340,,,2,,,2,,,,2.2,,35,,,,,,,,,,,,
AMD,AMD Athlon II N330,Athlon II N330,,,2,,,2,,,,2.3,,35,,,,,,,,,,,,
AMD,AMD Athlon II N350,Athlon II N350,,,2,,,2,,,,2.4,,35,,,,,,,,,,,,
AMD,AMD Athlon II N370,Athlon II N370,,,2,,,2,,,,2.5,,35,,,,S1g4,,,,,,,,
AMD,AMD Athlon II Neo K125,Athlon II Neo K125,,,1,,,1,,,,1.7,,12,,,,S1,,,,,,,,
AMD,AMD Athlon II Neo K145,Athlon II Neo K145,,,1,,,1,,,,1.8,,12,,,,S1,,,,,,,,
AMD,AMD Athlon II Neo K325,Athlon II Neo K325,,,2,,,2,,,,1.3,,12,,,,,,,,,,,,
AMD,AMD Athlon II Neo K345,Athlon II Neo K345,,,2,,,2,,,,1.4,,12,,,,,,,,,,,,
AMD,AMD Athlon II Neo N36L,Athlon II Neo N36L,,,2,,,2,,,,1.3,,12,,,,,,,,,,,,
AMD,AMD Athlon II P320,Athlon II P320,,,2,,,2,,,,2.1,,25,,,,,,,,,,,,
AMD,AMD Athlon II P340,Athlon II P340,,,2,,,2,,,,2.2,,25,,,,S1g4,,,,,,,,
AMD,AMD Athlon II P360,Athlon II P360,,,2,,,2,,,,2.3,,25,,,,S1g4,,,,,,,,
AMD,AMD Athlon II X2 210e,Athlon II X2 210e,,,2,,,2,,,,2.6,,45,,,,AM3,,,,,,,,
AMD,AMD Athlon II X2 220,Athlon II X2 220,,,2,,,2,,,,2.8,,65,,,,AM3,,,,,,,,
AMD,AMD Athlon II X2 225,Athlon II X2 225,,,2,,,2,,,,2.9,,65,,,,AM2+/AM3,,,,,,,,
AMD,AMD Athlon II X2 250e,Athlon II X2 250e,,,2,,,2,,,,3.0,,45,,,,AM3,,,,,,,,
AMD,AMD Athlon II X2 250u,Athlon II X2 250u,,,2,,,2,,,,1.6,,25,,,,AM3,,,,,,,,
AMD,AMD Athlon II X2 270u,Athlon II X2 270u,,,2,,,2,,,,2.0,,25,,,,AM3,,,,,,,,
AMD,AMD Athlon II X2 280,Athlon II X2 280,,,2,,,2,,,,3.6,,65,,,,AM3,,,,,,,,
AMD,AMD Athlon II X2 4300e,Athlon II X2 4300e,,,2,,,2,,,,2.6,,13,,,,,,,,,,,,
AMD,AMD Athlon II X2 4400e,Athlon II X2 4400e,,,2,,,2,,,,2.7,,37,,,,,,,,,,,,
AMD,AMD Athlon II X2 4450e,Athlon II X2 4450e,,,2,,,2,,,,2.3,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon II X2 B22,Athlon II X2 B22,,,2,,,2,,,,2.8,,65,,,,AM3,,,,,,,,
AMD,AMD Athlon II X2 B24,Athlon II X2 B24,,,2,,,2,,,,3.0,,65,,,,AM3,,,,,,,,
AMD,AMD Athlon II X2 B26,Athlon II X2 B26,,,2,,,2,,,,3.2,,65,,,,,,,,,,,,
AMD,AMD Athlon II X2 B28,Athlon II X2 B28,,,2,,,2,,,,3.4,,65,,,,AM3,,,,,,,,
AMD,AMD Athlon II X3 420e,Athlon II X3 420e,,,3,,,3,,,,2.6,,45,,,,AM3,,,,,,,,
AMD,AMD Athlon II X3 425e,Athlon II X3 425e,,,3,,,3,,,,2.7,,45,,,,AM3,,,,,,,,
AMD,AMD Athlon II X3 460,Athlon II X3 460,,,3,,,3,,,,3.4,,95,,,,AM3,,,,,,,,
AMD,AMD Athlon II X4 553,Athlon II X4 553,,,4,,,4,,,,3.0,,,,,,,,,,,,,,
AMD,AMD Athlon II X4 555,Athlon II X4 555,,,4,,,4,,,,3.2,,,,,,,,,,,,,,
AMD,AMD Athlon II X4 557,Athlon II X4 557,,,4,,,4,3.7,,,3.2,,160,,,,AM3,,,,,,,,
AMD,AMD Athlon II X4 559,Athlon II X4 559,,,4,,,4,,,,3.4,,,,,,,,,,,,,,
AMD,AMD Athlon II X4 615e,Athlon II X4 615e,,,4,,,4,,,,2.5,,45,,,,AM3,,,,,,,,
AMD,AMD Athlon II X4 620e,Athlon II X4 620e,,,4,,,4,,,,2.6,,45,,,,AM3,,,,,,,,
AMD,AMD Athlon II X4 6400e,Athlon II X4 6400e,,,4,,,4,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon II X4 641,Athlon II X4 641,,,4,,,4,,,,2.8,,100,,,,FM1,,,,,,,,
AMD,AMD Athlon II X4 650,Athlon II X4 650,,,4,,,4,,,,3.2,,95,,,,,,,,,,,,
AMD,AMD Athlon II X4 655,Athlon II X4 655,,,4,,,4,,,,3.3,,95,,,,AM2+ (940-pin),,,,,,,,
AMD,AMD Athlon L110,Athlon L110,,,1,,,1,,,,1.2,,13,,,,,,,,,,,,
AMD,AMD Athlon LE-1600,Athlon LE-1600,,,1,,,1,,,,2.2,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon LE-1620,Athlon LE-1620,,,1,,,1,,,,2.4,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon LE-1640,Athlon LE-1640,,,1,,,1,,,,2.7,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon LE-1660,Athlon LE-1660,,,1,,,1,,,,2.8,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon MP,Athlon MP,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon MP 1700+,Athlon MP 1700+,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon MP 2400+,Athlon MP 2400+,,,1,,,1,,,,2.0,,,,,,,,,,,,,,
AMD,AMD Athlon MP 2800+,Athlon MP 2800+,,,1,,,1,,,,2.1,,,,,,,,,,,,,,
AMD,AMD Athlon Neo MV-40,Athlon Neo MV-40,,,1,,,1,,,,1.6,,15,,,,,,,,,,,,
AMD,AMD Athlon Neo X2 6850e,Athlon Neo X2 6850e,,,2,,,2,,,,1.8,,22,,,,,,,,,,,,
AMD,AMD Athlon Neo X2 L325,Athlon Neo X2 L325,,,2,,,2,,,,1.5,,18,,,,,,,,,,,,
AMD,AMD Athlon Neo X2 L335,Athlon Neo X2 L335,,,2,,,2,,,,1.6,,18,,,,,,,,,,,,
AMD,AMD Athlon PRO 200GE,Athlon PRO 200GE,,,2,,,4,,,,3.2,,35,,,,AM4,,,,,,,,
AMD,AMD Athlon PRO 300GE,Athlon PRO 300GE,,,2,,,4,,,,3.4,,35,,,,AM4,,,,,,,,
AMD,AMD Athlon PRO 300U,Athlon PRO 300U,,,2,,,4,3.3,,,2.4,,15,,,,FP5,,,,,,,,
AMD,AMD Athlon PRO 3045B,Athlon PRO 3045B,,,2,,,2,3.2,,,2.3,,15,,,,FP5,,,,,,,,
AMD,AMD Athlon QI-46,Athlon QI-46,,,1,,,1,,,,,,-1,,,,,,,,,,,,
AMD,AMD Athlon Silver 10,Athlon Silver 10,,,2,,,2,3.5,,,2.4,,15,,,,FT6,,,,,,,,
AMD,AMD Athlon Silver 3050C,Athlon Silver 3050C,,,2,,,2,3.2,,,2.3,,15,,,,FP5,,,,,,,,
AMD,AMD Athlon Silver 3050e,Athlon Silver 3050e,,,2,,,4,2.8,,,1.4,,6,,,,,,,,,,,,
AMD,AMD Athlon Silver 3050GE,Athlon Silver 3050GE,,,2,,,4,3.4,,,3.4,,35,,,,AM4,,,,,,,,
AMD,AMD Athlon Silver 3050U,Athlon Silver 3050U,,,2,,,2,3.2,,,2.3,,15,,,,FP5,,,,,,,,
AMD,AMD Athlon Silver 7120e,Athlon Silver 7120e,,,2,,,2,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon Silver 7120U,Athlon Silver 7120U,,,2,,,2,3.5,,,2.4,,15,,,,FP6,,,,,,,,
AMD,AMD Athlon Silver PRO 3125GE,Athlon Silver PRO 3125GE,,,2,,,4,,,,3.4,,35,,,,AM4,,,,,,,,
AMD,AMD Athlon TF-20,Athlon TF-20,,,1,,,1,,,,1.6,,15,,,,,,,,,,,,
AMD,AMD Athlon TF-36,Athlon TF-36,,,1,,,1,,,,2.0,,25,,,,,,,,,,,,
AMD,AMD Athlon X2 215,Athlon X2 215,,,2,,,2,,,,2.7,,65,,,,,,,,,,,,
AMD,AMD Athlon X2 235e,Athlon X2 235e,,,2,,,2,,,,2.7,,45,,,,,,,,,,,,
AMD,AMD Athlon X2 240,Athlon X2 240,,,2,,,2,,,,2.8,,65,,,,,,,,,,,,
AMD,AMD Athlon X2 240e,Athlon X2 240e,,,2,,,2,,,,2.8,,45,,,,,,,,,,,,
AMD,AMD Athlon X2 250,Athlon X2 250,,,2,,,2,,,,3.0,,65,,,,,,,,,,,,
AMD,AMD Athlon X2 255,Athlon X2 255,,,2,,,2,,,,3.1,,65,,,,AM2+/AM3,,,,,,,,
AMD,AMD Athlon X2 280,Athlon X2 280,,,2,,,2,,,,3.6,,65,,,,AM3,,,,,,,,
AMD,AMD Athlon X2 440,Athlon X2 440,,,2,,,2,,,,2.3,,,,,,,,,,,,,,
AMD,AMD Athlon X2 3250e,Athlon X2 3250e,,,2,,,2,,,,1.5,,22,,,,,,,,,,,,
AMD,AMD Athlon X2 6850e,Athlon X2 6850e,,,2,,,2,,,,1.8,,22,,,,,,,,,,,,
AMD,AMD Athlon X2 BE-2300,Athlon X2 BE-2300,,,2,,,2,,,,1.9,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon X2 BE-2350,Athlon X2 BE-2350,,,2,,,2,,,,2.1,,45,,,,AM2,,,,,,,,
AMD,AMD Athlon X2 BE-2400,Athlon X2 BE-2400,,,2,,,2,,,,2.3,,18,,,,FT1,,,,,,,,
AMD,AMD Athlon X2 BE-2450,Athlon X2 BE-2450,,,2,,,2,,,,2.5,,45,,,,,,,,,,,,
AMD,AMD Athlon X2 L310,Athlon X2 L310,,,2,,,2,,,,1.2,,13,,,,S1,,,,,,,,
AMD,AMD Athlon X2 LS-5800,Athlon X2 LS-5800,,,2,,,2,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon X3 425,Athlon X3 425,,,3,,,3,,,,2.7,,95,,,,,,,,,,,,
AMD,AMD Athlon X3 435,Athlon X3 435,,,3,,,3,,,,2.9,,95,,,,,,,,,,,,
AMD,AMD Athlon X3 440,Athlon X3 440,,,3,,,3,,,,3.0,,95,,,,,,,,,,,,
AMD,AMD Athlon X3 445,Athlon X3 445,,,3,,,3,,,,3.1,,95,,,,,,,,,,,,
AMD,AMD Athlon X3 455,Athlon X3 455,,,3,,,3,,,,3.3,,95,,,,AM2+/AM3,,,,,,,,
AMD,AMD Athlon X4 605e,Athlon X4 605e,,,4,,,4,,,,2.3,,45,,,,,,,,,,,,
AMD,AMD Athlon X4 620,Athlon X4 620,,,4,,,4,,,,2.6,,95,,,,,,,,,,,,
AMD,AMD Athlon X4 635,Athlon X4 635,,,4,,,4,,,,2.9,,95,,,,,,,,,,,,
AMD,AMD Athlon X4 640,Athlon X4 640,,,4,,,4,,,,3.0,,95,,,,,,,,,,,,
AMD,AMD Athlon X4 730,Athlon X4 730,,,4,,,,3.2,,,2.8,,65,,,,FM2,,,,,,,,
AMD,AMD Athlon X4 740,Athlon X4 740,,,4,,,,3.7,,,3.2,,65,,,,FM2,,,,,,,,
AMD,AMD Athlon X4 750,Athlon X4 750,,,4,,,,3.9,,,3.4,,65,,,,FM2,,,,,,,,
AMD,AMD Athlon X4 830,Athlon X4 830,,,4,,,,34.0,,,3.0,,65,,,,FM2+,,,,,,,,
AMD,AMD Athlon X4 840,Athlon X4 840,,,4,,,,3.8,,,3.1,,65,,,,FM2+,,,,,,,,
AMD,AMD Athlon X4 850,Athlon X4 850,,,4,,,,3.9,,,3.2,,65,,,,FM2+,,,,,,,,
AMD,AMD Athlon XP 1500,Athlon XP 1500,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon XP 1500+,Athlon XP 1500+,,,1,,,1,,,,1.3,,,,,,,,,,,,,,
AMD,AMD Athlon XP 1600+,Athlon XP 1600+,,,1,,,1,,,,1.4,,,,,,,,,,,,,,
AMD,AMD Athlon XP 1700,Athlon XP 1700,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon XP 1700+,Athlon XP 1700+,,,1,,,1,,,,1.5,,64,,,,Socket A (462),,,,,,,,
AMD,AMD Athlon XP 1800+,Athlon XP 1800+,,,1,,,1,,,,1.5,,66,,,,Socket A,,,,,,,,
AMD,AMD Athlon XP 1900+,Athlon XP 1900+,,,1,,,1,,,,1.6,,,,,,,,,,,,,,
AMD,AMD Athlon XP 2000+,Athlon XP 2000+,,,1,,,1,,,,1.7,,70,,,,Socket A,,,,,,,,
AMD,AMD Athlon XP 2100+,Athlon XP 2100+,,,1,,,1,,,,1.7,,,,,,,,,,,,,,
AMD,AMD Athlon XP 2200+,Athlon XP 2200+,,,1,,,1,,,,1.8,,,,,,,,,,,,,,
AMD,AMD Athlon XP 2300+,Athlon XP 2300+,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon XP 2400+,Athlon XP 2400+,,,1,,,1,,,,2.0,,,,,,,,,,,,,,
AMD,AMD Athlon XP 2500+,Athlon XP 2500+,,,1,,,1,,,,1.9,,,,,,,,,,,,,,
AMD,AMD Athlon XP 2600+,Athlon XP 2600+,,,1,,,1,,,,2.1,,,,,,,,,,,,,,
AMD,AMD Athlon XP 2700+,Athlon XP 2700+,,,1,,,1,,,,2.2,,,,,,,,,,,,,,
AMD,AMD Athlon XP 2800+,Athlon XP 2800+,,,1,,,1,,,,2.3,,89,,,,754,,,,,,,,
AMD,AMD Athlon XP 2900+,Athlon XP 2900+,,,1,,,1,,,,2.0,,,,,,,,,,,,,,
AMD,AMD Athlon XP 3000+,Athlon XP 3000+,,,1,,,1,,,,2.2,,62,,,,Socket A,,,,,,,,
AMD,AMD Athlon XP 3100+,Athlon XP 3100+,,,1,,,1,,,,2.2,,,,,,,,,,,,,,
AMD,AMD Athlon XP 3200+,Athlon XP 3200+,,,1,,,1,,,,2.2,,62,,,,AM2,,,,,,,,
AMD,AMD Athlon XP 3400+,Athlon XP 3400+,,,1,,,1,,,,3.4,,,,,,,,,,,,,,
AMD,AMD Athlon XP Pro3+,Athlon XP Pro3+,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,AMD Athlon XP-M,Athlon XP-M,,,1,,,1,,,,,,-1,,,,,,,,,,,,
